nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-31-147,1717788597,1717808243,groupby,G1_1e9_1e2_0_1,1000000000,max v1 - min v2 by id3,10000000,2,collapse,2.0.14,,group_by,1,41.198,NA,TRUE,39987226,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717808284,groupby,G1_1e9_1e2_0_1,1000000000,max v1 - min v2 by id3,10000000,2,collapse,2.0.14,,group_by,2,37.622,NA,TRUE,39987226,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717808347,groupby,G1_1e9_1e2_0_1,1000000000,largest two v3 by id6,20000000,2,collapse,2.0.14,,group_by,1,58.387,NA,TRUE,1970001790,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717808407,groupby,G1_1e9_1e2_0_1,1000000000,largest two v3 by id6,20000000,2,collapse,2.0.14,,group_by,2,55.956,NA,TRUE,1970001790,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717808472,groupby,G1_1e9_1e2_0_1,1000000000,regression v1 v2 by id2 id4,10000,3,collapse,2.0.14,,group_by,1,60.944,NA,TRUE,0.09821376,0,NA,FALSE
ip-172-31-31-147,1717788597,1717808529,groupby,G1_1e9_1e2_0_1,1000000000,regression v1 v2 by id2 id4,10000,3,collapse,2.0.14,,group_by,2,52.871,NA,TRUE,0.09821376,0,NA,FALSE
ip-172-31-31-147,1717788597,1717808568,groupby,G1_1e9_1e2_0_1,1000000000,sum v3 count by id1:id6,1000000000,8,collapse,2.0.14,,group_by,1,35.216,NA,TRUE,49998699478;1000000000,0.147,NA,FALSE
ip-172-31-31-147,1717788597,1717808603,groupby,G1_1e9_1e2_0_1,1000000000,sum v3 count by id1:id6,1000000000,8,collapse,2.0.14,,group_by,2,30.779,NA,TRUE,49998699478;1000000000,0.197,NA,FALSE
ip-172-31-31-147,1717788597,1717809460,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 by id1,96,2,collapse,2.0.14,,group_by,1,21.531,NA,TRUE,2849922064,0,NA,FALSE
ip-172-31-31-147,1717788597,1717809486,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 by id1,96,2,collapse,2.0.14,,group_by,2,20.349,NA,TRUE,2849922064,0,NA,FALSE
ip-172-31-31-147,1717788597,1717809527,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 by id1:id2,9216,3,collapse,2.0.14,,group_by,1,36.578,NA,TRUE,2849922064,0.031,NA,FALSE
ip-172-31-31-147,1717788597,1717809569,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 by id1:id2,9216,3,collapse,2.0.14,,group_by,2,37.209,NA,TRUE,2849922064,0.03,NA,FALSE
ip-172-31-31-147,1717788597,1717809643,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 mean v3 by id3,9500001,3,collapse,2.0.14,,group_by,1,68.791,NA,TRUE,2849922064;474988853,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717809711,groupby,G1_1e9_1e2_5_0,1000000000,sum v1 mean v3 by id3,9500001,3,collapse,2.0.14,,group_by,2,64.183,NA,TRUE,2849922064;474988853,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717809739,groupby,G1_1e9_1e2_5_0,1000000000,mean v1:v3 by id4,96,4,collapse,2.0.14,,group_by,1,22.983,NA,TRUE,287.9927;768.0034;4799.897,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717809763,groupby,G1_1e9_1e2_5_0,1000000000,mean v1:v3 by id4,96,4,collapse,2.0.14,,group_by,2,19.267,NA,TRUE,287.9927;768.0034;4799.897,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717809820,groupby,G1_1e9_1e2_5_0,1000000000,sum v1:v3 by id6,9500001,4,collapse,2.0.14,,group_by,1,53.099,NA,TRUE,2849922064;7600000111;47498842806,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717809878,groupby,G1_1e9_1e2_5_0,1000000000,sum v1:v3 by id6,9500001,4,collapse,2.0.14,,group_by,2,53.42,NA,TRUE,2849922064;7600000111;47498842806,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717809922,groupby,G1_1e9_1e2_5_0,1000000000,median v3 sd v3 by id4 id5,9216,4,collapse,2.0.14,,group_by,1,40.04,NA,TRUE,460786.5;266038.4,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717809967,groupby,G1_1e9_1e2_5_0,1000000000,median v3 sd v3 by id4 id5,9216,4,collapse,2.0.14,,group_by,2,39.138,NA,TRUE,460786.5;266038.4,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717810034,groupby,G1_1e9_1e2_5_0,1000000000,max v1 - min v2 by id3,9500001,2,collapse,2.0.14,,group_by,1,62.072,NA,TRUE,37982992,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717810098,groupby,G1_1e9_1e2_5_0,1000000000,max v1 - min v2 by id3,9500001,2,collapse,2.0.14,,group_by,2,58.82,NA,TRUE,37982992,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717810162,groupby,G1_1e9_1e2_5_0,1000000000,largest two v3 by id6,19000002,2,collapse,2.0.14,,group_by,1,59.351,NA,TRUE,1870003947,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717810224,groupby,G1_1e9_1e2_5_0,1000000000,largest two v3 by id6,19000002,2,collapse,2.0.14,,group_by,2,57.816,NA,TRUE,1870003947,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717810316,groupby,G1_1e9_1e2_5_0,1000000000,regression v1 v2 by id2 id4,9216,3,collapse,2.0.14,,group_by,1,87.529,NA,TRUE,0.09857194,0,NA,FALSE
ip-172-31-31-147,1717788597,1717810399,groupby,G1_1e9_1e2_5_0,1000000000,regression v1 v2 by id2 id4,9216,3,collapse,2.0.14,,group_by,2,78.188,NA,TRUE,0.09857194,0,NA,FALSE
ip-172-31-31-147,1717788597,1717810634,groupby,G1_1e9_1e2_5_0,1000000000,sum v3 count by id1:id6,999939563,8,collapse,2.0.14,,group_by,1,229.881,NA,TRUE,47498842806;1000000000,0.068,NA,FALSE
ip-172-31-31-147,1717788597,1717810862,groupby,G1_1e9_1e2_5_0,1000000000,sum v3 count by id1:id6,999939563,8,collapse,2.0.14,,group_by,2,221.742,NA,TRUE,47498842806;1000000000,0.165,NA,FALSE
ip-172-31-31-147,1717788597,1717810940,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,1,0.38,NA,TRUE,450015154;347720187,0.014,NA,FALSE
ip-172-31-31-147,1717788597,1717810945,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,2,0.316,NA,TRUE,450015154;347720187,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717810950,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,collapse,2.0.14,,inner_join,1,0.448,NA,TRUE,449954076;449999845,0.014,NA,FALSE
ip-172-31-31-147,1717788597,1717810955,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,collapse,2.0.14,,inner_join,2,0.424,NA,TRUE,449954076;449999845,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717810961,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,1,0.292,NA,TRUE,500043741;449999845,0.029,NA,FALSE
ip-172-31-31-147,1717788597,1717810966,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,2,0.302,NA,TRUE,500043741;449999845,0.015,NA,FALSE
ip-172-31-31-147,1717788597,1717810971,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,collapse,2.0.14,,inner_join,1,0.329,NA,TRUE,449954076;449999845,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717810976,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,collapse,2.0.14,,inner_join,2,0.294,NA,TRUE,449954076;449999845,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717810982,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,collapse,2.0.14,,inner_join,1,1.101,NA,TRUE,450032092;449860429,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717810988,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,collapse,2.0.14,,inner_join,2,1.107,NA,TRUE,450032092;449860429,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811057,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,1,0.39,NA,TRUE,427503549;436095569,0.039,NA,FALSE
ip-172-31-31-147,1717788597,1717811062,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,2,0.336,NA,TRUE,427503549;436095569,0.038,NA,FALSE
ip-172-31-31-147,1717788597,1717811068,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,collapse,2.0.14,,inner_join,1,0.479,NA,TRUE,406023280;423957579,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811074,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,collapse,2.0.14,,inner_join,2,0.478,NA,TRUE,406023280;423957579,0.014,NA,FALSE
ip-172-31-31-147,1717788597,1717811079,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,1,0.317,NA,TRUE,475042481;423957579,0.031,NA,FALSE
ip-172-31-31-147,1717788597,1717811085,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,2,0.321,NA,TRUE,475042481;423957579,0.031,NA,FALSE
ip-172-31-31-147,1717788597,1717811090,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,collapse,2.0.14,,inner_join,1,0.364,NA,TRUE,406023280;423957579,0.034,NA,FALSE
ip-172-31-31-147,1717788597,1717811095,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,collapse,2.0.14,,inner_join,2,0.307,NA,TRUE,406023280;423957579,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811102,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,collapse,2.0.14,,inner_join,1,1.151,NA,TRUE,406160610;427451488,0.023,NA,FALSE
ip-172-31-31-147,1717788597,1717811108,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,collapse,2.0.14,,inner_join,2,1.041,NA,TRUE,406160610;427451488,0.012,NA,FALSE
ip-172-31-31-147,1717788597,1717811178,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,1,0.339,NA,TRUE,449966347;386180314,0.038,NA,FALSE
ip-172-31-31-147,1717788597,1717811183,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,collapse,2.0.14,,inner_join,2,0.255,NA,TRUE,449966347;386180314,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811189,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,collapse,2.0.14,,inner_join,1,0.336,NA,TRUE,449944125;448928500,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811193,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,collapse,2.0.14,,inner_join,2,0.318,NA,TRUE,449944125;448928500,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811198,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,1,0.132,NA,TRUE,500043741;448928500,0.015,NA,FALSE
ip-172-31-31-147,1717788597,1717811203,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,collapse,2.0.14,,left_join,2,0.153,NA,TRUE,500043741;448928500,0.021,NA,FALSE
ip-172-31-31-147,1717788597,1717811208,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,collapse,2.0.14,,inner_join,1,0.299,NA,TRUE,449944125;448928500,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811213,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,collapse,2.0.14,,inner_join,2,0.268,NA,TRUE,449944125;448928500,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811219,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,collapse,2.0.14,,inner_join,1,1.113,NA,TRUE,450020346;449938346,0.037,NA,FALSE
ip-172-31-31-147,1717788597,1717811225,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,collapse,2.0.14,,inner_join,2,0.994,NA,TRUE,450020346;449938346,0.013,NA,FALSE
ip-172-31-31-147,1717788597,1717811950,join,J1_1e8_NA_0_0,100000000,small inner on int,89997128,9,collapse,2.0.14,,inner_join,1,3.43,NA,TRUE,4499430832;4388703871,0.376,NA,FALSE
ip-172-31-31-147,1717788597,1717812010,join,J1_1e8_NA_0_0,100000000,small inner on int,89997128,9,collapse,2.0.14,,inner_join,2,4.312,NA,TRUE,4499430832;4388703871,0.127,NA,FALSE
ip-172-31-31-147,1717788597,1717812071,join,J1_1e8_NA_0_0,100000000,medium inner on int,89995511,11,collapse,2.0.14,,inner_join,1,6.902,NA,TRUE,4499423746;4507751463,0.221,NA,FALSE
ip-172-31-31-147,1717788597,1717812132,join,J1_1e8_NA_0_0,100000000,medium inner on int,89995511,11,collapse,2.0.14,,inner_join,2,6.841,NA,TRUE,4499423746;4507751463,0.127,NA,FALSE
ip-172-31-31-147,1717788597,1717812190,join,J1_1e8_NA_0_0,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,1,4.982,NA,TRUE,4999542478;4507751463,0.286,NA,FALSE
ip-172-31-31-147,1717788597,1717812249,join,J1_1e8_NA_0_0,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,2,4.981,NA,TRUE,4999542478;4507751463,0.286,NA,FALSE
ip-172-31-31-147,1717788597,1717812306,join,J1_1e8_NA_0_0,100000000,medium inner on factor,89995511,11,collapse,2.0.14,,inner_join,1,3.455,NA,TRUE,4499423746;4507751463,0.128,NA,FALSE
ip-172-31-31-147,1717788597,1717812362,join,J1_1e8_NA_0_0,100000000,medium inner on factor,89995511,11,collapse,2.0.14,,inner_join,2,3.255,NA,TRUE,4499423746;4507751463,0.13,NA,FALSE
ip-172-31-31-147,1717788597,1717812431,join,J1_1e8_NA_0_0,100000000,big inner on int,90000000,13,collapse,2.0.14,,inner_join,1,15.908,NA,TRUE,4499590098;4499913694,0.127,NA,FALSE
ip-172-31-31-147,1717788597,1717812498,join,J1_1e8_NA_0_0,100000000,big inner on int,90000000,13,collapse,2.0.14,,inner_join,2,15.322,NA,TRUE,4499590098;4499913694,0.128,NA,FALSE
ip-172-31-31-147,1717788597,1717813163,join,J1_1e8_NA_5_0,100000000,small inner on int,85996086,9,collapse,2.0.14,,inner_join,1,3.404,NA,TRUE,4084298007;4658773531,0.116,NA,FALSE
ip-172-31-31-147,1717788597,1717813220,join,J1_1e8_NA_5_0,100000000,small inner on int,85996086,9,collapse,2.0.14,,inner_join,2,2.778,NA,TRUE,4084298007;4658773531,0.116,NA,FALSE
ip-172-31-31-147,1717788597,1717813281,join,J1_1e8_NA_5_0,100000000,medium inner on int,85508174,11,collapse,2.0.14,,inner_join,1,6.674,NA,TRUE,4061304227;4268317288,0.117,NA,FALSE
ip-172-31-31-147,1717788597,1717813342,join,J1_1e8_NA_5_0,100000000,medium inner on int,85508174,11,collapse,2.0.14,,inner_join,2,6.633,NA,TRUE,4061304227;4268317288,0.178,NA,FALSE
ip-172-31-31-147,1717788597,1717813400,join,J1_1e8_NA_5_0,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,1,4.929,NA,TRUE,4749474734;4268317288,0.185,NA,FALSE
ip-172-31-31-147,1717788597,1717813459,join,J1_1e8_NA_5_0,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,2,4.93,NA,TRUE,4749474734;4268317288,0.139,NA,FALSE
ip-172-31-31-147,1717788597,1717813515,join,J1_1e8_NA_5_0,100000000,medium inner on factor,85508174,11,collapse,2.0.14,,inner_join,1,3.051,NA,TRUE,4061304227;4268317288,0.114,NA,FALSE
ip-172-31-31-147,1717788597,1717813569,join,J1_1e8_NA_5_0,100000000,medium inner on factor,85508174,11,collapse,2.0.14,,inner_join,2,2.981,NA,TRUE,4061304227;4268317288,0.115,NA,FALSE
ip-172-31-31-147,1717788597,1717813635,join,J1_1e8_NA_5_0,100000000,big inner on int,85499801,13,collapse,2.0.14,,inner_join,1,14.972,NA,TRUE,4060971185;4275319617,0.114,NA,FALSE
ip-172-31-31-147,1717788597,1717813699,join,J1_1e8_NA_5_0,100000000,big inner on int,85499801,13,collapse,2.0.14,,inner_join,2,14.324,NA,TRUE,4060971185;4275319617,0.115,NA,FALSE
ip-172-31-31-147,1717788597,1717814414,join,J1_1e8_NA_0_1,100000000,small inner on int,89997128,9,collapse,2.0.14,,inner_join,1,2.916,NA,TRUE,4499308287;3953465650,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814472,join,J1_1e8_NA_0_1,100000000,small inner on int,89997128,9,collapse,2.0.14,,inner_join,2,2.36,NA,TRUE,4499308287;3953465650,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814532,join,J1_1e8_NA_0_1,100000000,medium inner on int,89995511,11,collapse,2.0.14,,inner_join,1,5.142,NA,TRUE,4499224468;4506958891,0.229,NA,FALSE
ip-172-31-31-147,1717788597,1717814591,join,J1_1e8_NA_0_1,100000000,medium inner on int,89995511,11,collapse,2.0.14,,inner_join,2,4.744,NA,TRUE,4499224468;4506958891,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814644,join,J1_1e8_NA_0_1,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,1,2.855,NA,TRUE,4999542478;4506958891,0.141,NA,FALSE
ip-172-31-31-147,1717788597,1717814695,join,J1_1e8_NA_0_1,100000000,medium outer on int,100000000,11,collapse,2.0.14,,left_join,2,2.853,NA,TRUE,4999542478;4506958891,0.29,NA,FALSE
ip-172-31-31-147,1717788597,1717814745,join,J1_1e8_NA_0_1,100000000,medium inner on factor,89995511,11,collapse,2.0.14,,inner_join,1,2.875,NA,TRUE,4499224468;4506958891,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814796,join,J1_1e8_NA_0_1,100000000,medium inner on factor,89995511,11,collapse,2.0.14,,inner_join,2,2.916,NA,TRUE,4499224468;4506958891,0.243,NA,FALSE
ip-172-31-31-147,1717788597,1717814858,join,J1_1e8_NA_0_1,100000000,big inner on int,90000000,13,collapse,2.0.14,,inner_join,1,14.713,NA,TRUE,4499618843;4499951833,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814921,join,J1_1e8_NA_0_1,100000000,big inner on int,90000000,13,collapse,2.0.14,,inner_join,2,14.185,NA,TRUE,4499618843;4499951833,0.12,NA,FALSE
ip-172-31-31-147,1717788597,1717814941,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.062,NA,TRUE,29998789,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717814941,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.063,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.088,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.093,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.067,NA,TRUE,29998789;4999720,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.065,NA,TRUE,29998789;4999720,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.176,NA,TRUE,299.988;799.8942;4999.767,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814942,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.151,NA,TRUE,299.988;799.8942;4999.767,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814943,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.072,NA,TRUE,29998789;79989360;499976651,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814943,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.067,NA,TRUE,29998789;79989360;499976651,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814943,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.425,NA,TRUE,499920.1;288648.1,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814944,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.405,NA,TRUE,499920.1;288648.1,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814944,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.454,NA,TRUE,399882,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814945,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.416,NA,TRUE,399882,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814945,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.387,NA,TRUE,19700451,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814946,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.323,NA,TRUE,19700451,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814946,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.53,NA,TRUE,9.838641,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814947,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.515,NA,TRUE,9.838641,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814951,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,3.672,NA,TRUE,499976651;10000000,0.059,NA,FALSE
ip-172-31-31-147,1717788597,1717814954,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.869,NA,TRUE,499976651;10000000,0.059,NA,FALSE
ip-172-31-31-147,1717788597,1717814977,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.073,NA,TRUE,29998597,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717814977,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.072,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814978,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.079,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814978,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.083,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814979,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.136,NA,TRUE,29998597;50000559,0.005,NA,FALSE
ip-172-31-31-147,1717788597,1717814979,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.117,NA,TRUE,29998597;50000559,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717814980,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.269,NA,TRUE,29.9986;79.99191;499.9807,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814981,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.356,NA,TRUE,29.9986;79.99191;499.9807,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814982,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.185,NA,TRUE,29998597;79991898;499980747,0.008,NA,FALSE
ip-172-31-31-147,1717788597,1717814982,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.128,NA,TRUE,29998597;79991898;499980747,0.008,NA,FALSE
ip-172-31-31-147,1717788597,1717814983,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.394,NA,TRUE,4999.573;2887.162,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717814984,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.361,NA,TRUE,4999.573;2887.162,0,NA,FALSE
ip-172-31-31-147,1717788597,1717814987,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.245,NA,TRUE,2789316,0.006,NA,FALSE
ip-172-31-31-147,1717788597,1717814989,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.418,NA,TRUE,2789316,0.006,NA,FALSE
